idShift,idEmployee,dateShift,timeStart,timeEnd,job,hoursWorked,statusShift
2493,8,2024-07-12 12:30:22,11:19:17,16:19:17,Manager,5,Completed
2494,5,2024-04-05 11:20:24,15:04:51,20:04:51,Manager,5,Scheduled
2495,3,2024-11-02 14:04:56,14:33:56,20:33:56,Server,6,Completed
2496,13,2024-08-16 14:05:14,16:56:01,20:56:01,Server,4,Scheduled
2497,1,2024-09-07 17:51:34,12:40:37,16:40:37,Manager,4,Completed
2498,5,2024-09-14 13:21:37,11:32:35,17:32:35,Server,6,Completed
2499,12,2024-06-20 13:57:00,10:36:12,15:36:12,Cook,5,Completed
2500,14,2024-08-26 18:26:45,16:27:54,20:27:54,Manager,4,Completed
2501,11,2024-05-31 14:13:15,10:05:31,15:05:31,Server,5,Completed
2502,5,2024-10-31 17:39:04,10:02:56,15:02:56,Server,5,Scheduled
2503,6,2024-03-20 15:58:16,13:01:22,18:01:22,Cook,5,Completed
2504,0,2024-08-11 11:11:34,10:31:41,18:31:41,Manager,8,Scheduled
2505,8,2024-08-13 15:36:08,16:35:03,20:35:03,Manager,4,Completed
2506,8,2024-07-07 12:29:04,15:21:56,20:21:56,Cook,5,Scheduled
2507,10,2024-06-15 13:52:54,12:06:54,20:06:54,Cook,8,Scheduled
2508,7,2024-11-15 18:03:22,14:28:41,20:28:41,Manager,6,Completed
2509,11,2024-08-20 11:18:14,15:14:29,20:14:29,Cook,5,Completed
2510,3,2024-06-20 16:35:09,15:24:40,19:24:40,Cook,4,Completed
2511,14,2024-08-10 14:15:30,14:03:30,18:03:30,Server,4,Scheduled
2512,13,2024-05-06 16:27:14,15:40:03,20:40:03,Manager,5,Completed
2513,2,2024-03-18 17:51:54,12:42:09,17:42:09,Server,5,Scheduled
2514,6,2024-10-20 10:22:25,10:36:04,16:36:04,Manager,6,Scheduled
2515,3,2024-12-04 15:37:44,13:10:15,19:10:15,Server,6,Completed
2516,11,2024-12-05 10:18:51,16:10:07,20:10:07,Server,4,Scheduled
2517,13,2024-06-03 19:29:02,16:26:13,20:26:13,Cook,4,Completed
2518,5,2024-08-06 19:27:37,14:09:13,19:09:13,Manager,5,Scheduled
2519,9,2024-09-19 14:45:28,14:12:42,18:12:42,Server,4,Scheduled
2520,14,2024-07-12 10:23:39,14:27:50,20:27:50,Cook,6,Completed
2521,11,2024-11-16 14:42:19,15:13:36,19:13:36,Manager,4,Completed
2522,11,2024-09-18 10:52:58,14:59:59,19:59:59,Manager,5,Completed
2523,13,2024-04-24 14:41:14,14:01:48,20:01:48,Manager,6,Scheduled
2524,14,2024-09-14 11:30:29,13:33:48,18:33:48,Manager,5,Completed
2525,7,2024-05-09 10:57:01,14:57:28,20:57:28,Manager,6,Scheduled
2526,13,2024-09-30 17:01:29,10:50:46,18:50:46,Cook,8,Completed
2527,6,2024-10-22 15:46:36,13:16:03,18:16:03,Cook,5,Scheduled
2528,13,2024-11-13 16:04:12,12:38:15,20:38:15,Cook,8,Scheduled
2529,11,2024-03-15 20:31:28,15:48:09,20:48:09,Cook,5,Scheduled
2530,3,2024-05-09 13:01:56,12:02:33,19:02:33,Cook,7,Scheduled
2531,7,2024-08-21 10:04:20,13:17:02,18:17:02,Cook,5,Completed
2532,3,2024-09-16 16:53:28,10:08:56,14:08:56,Manager,4,Scheduled
2533,2,2024-10-14 19:10:04,13:10:07,17:10:07,Cook,4,Completed
2534,12,2024-08-31 17:04:50,11:38:14,17:38:14,Cook,6,Scheduled
2535,3,2024-09-05 18:03:17,15:34:14,20:34:14,Server,5,Completed
2536,14,2024-06-22 12:48:23,15:56:31,20:56:31,Manager,5,Completed
2537,10,2024-05-14 10:01:30,11:56:10,17:56:10,Cook,6,Scheduled
2538,3,2024-06-02 19:48:50,16:56:00,20:56:00,Server,4,Completed
2539,13,2024-11-03 19:13:20,13:23:43,18:23:43,Manager,5,Completed
2540,8,2024-03-11 14:41:49,15:52:25,20:52:25,Cook,5,Scheduled
2541,11,2024-10-25 17:08:16,13:00:15,17:00:15,Server,4,Completed
2542,0,2024-10-15 10:20:22,15:26:54,20:26:54,Manager,5,Completed
2543,11,2024-07-07 15:23:29,16:41:06,20:41:06,Server,4,Scheduled
2544,7,2024-09-30 19:30:51,13:26:02,20:26:02,Manager,7,Completed
2545,12,2024-04-06 12:37:25,13:16:20,19:16:20,Manager,6,Completed
2546,3,2024-05-11 18:44:49,11:05:39,16:05:39,Manager,5,Completed
2547,12,2024-03-10 18:57:50,13:41:01,19:41:01,Server,6,Scheduled
2548,0,2024-10-25 13:22:57,13:33:40,18:33:40,Manager,5,Scheduled
2549,2,2024-09-25 15:52:59,12:05:23,19:05:23,Cook,7,Scheduled
2550,2,2024-04-21 17:58:06,10:12:52,17:12:52,Cook,7,Scheduled
2551,0,2024-11-25 11:29:08,12:24:31,18:24:31,Server,6,Scheduled
2552,2,2024-07-26 12:12:15,16:37:47,20:37:47,Manager,4,Completed
2553,2,2024-03-30 13:27:31,13:04:28,17:04:28,Cook,4,Completed
2554,3,2024-06-30 14:02:49,15:01:39,20:01:39,Cook,5,Scheduled
2555,0,2024-06-18 15:07:38,12:04:23,20:04:23,Cook,8,Scheduled
2556,7,2024-10-14 19:28:40,14:14:10,19:14:10,Server,5,Completed
2557,12,2024-07-22 13:43:59,11:44:32,18:44:32,Server,7,Completed
2558,8,2024-06-20 16:59:35,13:08:37,17:08:37,Server,4,Completed
2559,8,2024-06-17 10:59:40,13:42:26,19:42:26,Server,6,Scheduled
2560,4,2024-08-10 14:40:09,13:49:59,19:49:59,Manager,6,Scheduled
2561,1,2024-07-22 18:01:17,13:04:49,17:04:49,Manager,4,Scheduled
2562,3,2024-10-21 14:37:45,14:12:34,20:12:34,Server,6,Completed
2563,7,2024-06-30 15:28:08,12:26:00,19:26:00,Server,7,Completed
2564,14,2024-07-31 18:07:56,11:18:21,15:18:21,Cook,4,Scheduled
2565,8,2024-10-14 20:57:57,16:12:28,20:12:28,Server,4,Scheduled
2566,10,2024-09-13 16:12:43,13:14:23,19:14:23,Cook,6,Completed
2567,6,2024-05-28 19:08:33,11:40:16,15:40:16,Manager,4,Scheduled
2568,0,2024-05-30 11:57:45,11:13:40,18:13:40,Server,7,Completed
2569,7,2024-04-07 14:30:06,11:27:09,19:27:09,Server,8,Completed
2570,3,2024-04-29 20:07:26,15:02:24,19:02:24,Server,4,Scheduled
2571,1,2024-06-12 17:48:04,16:54:46,20:54:46,Cook,4,Completed
2572,14,2024-07-28 20:31:05,16:11:32,20:11:32,Server,4,Completed
2573,3,2024-05-01 19:21:28,10:45:43,15:45:43,Manager,5,Completed
2574,14,2024-06-23 14:18:58,10:48:55,17:48:55,Manager,7,Scheduled
2575,1,2024-03-17 13:30:16,14:59:09,20:59:09,Cook,6,Completed
2576,3,2024-06-16 18:15:15,10:35:43,17:35:43,Manager,7,Completed
2577,10,2024-05-01 16:32:27,10:24:44,16:24:44,Server,6,Completed
2578,0,2024-04-24 18:36:53,12:54:42,16:54:42,Manager,4,Completed
2579,14,2024-07-16 20:12:51,11:31:29,19:31:29,Server,8,Completed
2580,0,2024-08-09 17:13:46,12:40:28,18:40:28,Server,6,Completed
2581,12,2024-09-30 18:37:12,11:03:40,19:03:40,Server,8,Scheduled
2582,14,2024-10-18 11:58:46,13:42:48,17:42:48,Manager,4,Completed
2583,5,2024-11-06 15:39:11,13:15:18,18:15:18,Manager,5,Completed
2584,0,2024-07-11 18:46:08,15:37:46,20:37:46,Manager,5,Completed
2585,1,2024-10-30 20:31:31,16:44:56,20:44:56,Manager,4,Scheduled
2586,14,2024-10-17 19:42:33,10:05:38,17:05:38,Manager,7,Completed
2587,7,2024-10-30 18:30:14,11:44:33,15:44:33,Server,4,Scheduled
2588,7,2024-06-17 12:03:18,15:17:24,20:17:24,Manager,5,Scheduled
2589,7,2024-03-14 20:47:36,11:42:50,16:42:50,Server,5,Scheduled
2590,4,2024-09-24 10:08:23,15:51:51,19:51:51,Cook,4,Scheduled
2591,12,2024-03-15 15:13:30,12:16:04,19:16:04,Cook,7,Completed
2592,14,2024-03-13 18:20:51,16:51:57,20:51:57,Manager,4,Completed
2593,5,2024-03-22 17:17:50,10:30:17,14:30:17,Server,4,Scheduled
2594,11,2024-10-14 17:46:11,11:40:37,16:40:37,Cook,5,Scheduled
2595,11,2024-06-09 17:51:03,12:29:16,19:29:16,Cook,7,Scheduled
2596,8,2024-09-11 14:15:57,13:45:39,20:45:39,Cook,7,Scheduled
2597,6,2024-10-17 19:07:31,14:33:07,20:33:07,Cook,6,Completed
2598,2,2024-05-26 17:15:54,12:30:11,18:30:11,Cook,6,Completed
2599,7,2024-05-12 17:02:55,10:01:26,15:01:26,Cook,5,Scheduled
2600,6,2024-07-21 12:24:27,12:08:48,20:08:48,Server,8,Scheduled
2601,1,2024-06-05 19:55:52,12:06:45,16:06:45,Manager,4,Completed
2602,3,2024-06-04 18:16:41,16:55:36,20:55:36,Manager,4,Completed
2603,13,2024-04-01 20:48:01,16:34:25,20:34:25,Manager,4,Scheduled
2604,14,2024-11-30 17:14:00,14:32:26,20:32:26,Server,6,Scheduled
2605,7,2024-06-13 19:01:13,16:26:47,20:26:47,Manager,4,Completed
2606,10,2024-05-10 10:52:57,12:34:56,17:34:56,Server,5,Completed
2607,6,2024-06-27 11:21:54,10:16:11,14:16:11,Server,4,Completed
2608,0,2024-07-02 15:06:39,10:56:33,14:56:33,Server,4,Completed
2609,11,2024-08-13 16:46:56,10:27:29,16:27:29,Manager,6,Completed
2610,8,2024-06-16 18:10:46,14:28:35,19:28:35,Cook,5,Scheduled
2611,3,2024-07-11 13:09:18,14:42:40,18:42:40,Manager,4,Scheduled
2612,0,2024-04-06 20:10:41,12:01:02,20:01:02,Manager,8,Completed
2613,10,2024-06-12 19:46:28,11:28:07,16:28:07,Manager,5,Completed
2614,7,2024-06-03 20:17:48,14:08:08,18:08:08,Manager,4,Completed
2615,3,2024-07-16 11:33:54,15:01:23,20:01:23,Manager,5,Scheduled
2616,9,2024-06-08 12:43:25,13:33:08,20:33:08,Manager,7,Scheduled
2617,1,2024-09-03 18:54:34,11:00:20,15:00:20,Cook,4,Completed
2618,1,2024-04-26 12:12:13,15:43:18,20:43:18,Manager,5,Scheduled
2619,2,2024-07-12 18:37:24,14:51:46,19:51:46,Manager,5,Completed
2620,14,2024-04-25 15:39:53,14:04:47,19:04:47,Manager,5,Scheduled
2621,6,2024-06-30 10:06:57,16:56:53,20:56:53,Manager,4,Completed
2622,10,2024-11-11 12:05:54,15:41:10,20:41:10,Cook,5,Scheduled
2623,5,2024-09-29 18:17:02,10:28:11,17:28:11,Cook,7,Completed
2624,6,2024-08-17 13:15:02,14:11:38,19:11:38,Manager,5,Completed
2625,12,2024-04-22 14:46:34,10:12:25,14:12:25,Server,4,Scheduled
2626,7,2024-10-19 17:17:53,13:04:31,20:04:31,Cook,7,Completed
2627,5,2024-10-21 14:19:55,12:52:55,16:52:55,Cook,4,Scheduled
2628,11,2024-07-11 13:20:28,11:31:37,17:31:37,Cook,6,Completed
2629,5,2024-08-03 13:22:07,15:05:01,20:05:01,Server,5,Completed
2630,8,2024-03-25 20:25:26,13:46:45,20:46:45,Manager,7,Completed
2631,8,2024-11-03 16:48:47,15:24:11,20:24:11,Manager,5,Completed
2632,1,2024-09-02 15:04:05,15:21:56,20:21:56,Server,5,Scheduled
2633,14,2024-09-02 17:02:30,12:37:51,16:37:51,Cook,4,Completed
2634,12,2024-05-23 19:10:22,13:20:44,17:20:44,Manager,4,Scheduled
2635,8,2024-09-10 10:51:07,15:17:54,20:17:54,Cook,5,Completed
2636,11,2024-04-12 11:10:59,13:59:19,17:59:19,Cook,4,Scheduled
2637,12,2024-05-25 11:38:56,11:10:05,16:10:05,Server,5,Completed
2638,7,2024-06-04 18:08:24,14:34:24,20:34:24,Manager,6,Completed
2639,12,2024-03-16 12:20:05,10:34:50,15:34:50,Server,5,Scheduled
2640,0,2024-07-15 17:38:31,12:21:28,19:21:28,Server,7,Scheduled
2641,5,2024-05-19 10:10:52,14:47:59,18:47:59,Manager,4,Scheduled
2642,10,2024-06-23 15:24:49,14:58:30,20:58:30,Server,6,Completed
2643,11,2024-07-18 13:28:23,11:36:08,16:36:08,Server,5,Completed
2644,7,2024-11-19 10:54:52,11:07:22,18:07:22,Cook,7,Scheduled
2645,9,2024-05-03 20:28:16,15:01:33,19:01:33,Cook,4,Completed
2646,7,2024-03-08 12:57:31,15:55:16,20:55:16,Cook,5,Scheduled
2647,1,2024-05-19 13:58:35,12:14:30,20:14:30,Server,8,Completed
2648,7,2024-06-01 15:42:01,13:12:18,20:12:18,Cook,7,Scheduled
2649,12,2024-05-14 19:13:03,15:06:58,20:06:58,Server,5,Completed
2650,0,2024-10-28 19:28:28,16:47:35,20:47:35,Server,4,Scheduled
2651,4,2024-05-09 18:42:17,13:17:17,19:17:17,Server,6,Scheduled
2652,8,2024-11-28 19:24:07,12:09:59,17:09:59,Cook,5,Scheduled
2653,14,2024-05-23 17:40:01,11:56:01,18:56:01,Manager,7,Scheduled
2654,5,2024-09-13 16:49:37,16:30:19,20:30:19,Manager,4,Completed
2655,1,2024-09-14 15:48:32,16:50:33,20:50:33,Cook,4,Scheduled
2656,12,2024-04-04 10:26:03,14:30:25,20:30:25,Manager,6,Scheduled
2657,5,2024-04-11 13:53:51,14:05:32,18:05:32,Manager,4,Scheduled
2658,10,2024-11-20 15:42:22,13:48:31,20:48:31,Manager,7,Scheduled
2659,6,2024-04-25 15:35:54,10:18:24,15:18:24,Manager,5,Scheduled
2660,10,2024-04-20 20:02:45,14:29:05,19:29:05,Cook,5,Completed
2661,5,2024-05-25 12:09:36,15:48:04,20:48:04,Manager,5,Completed
2662,14,2024-05-24 18:18:56,12:13:36,20:13:36,Cook,8,Completed
2663,0,2024-08-27 15:04:24,16:45:00,20:45:00,Cook,4,Completed
2664,7,2024-03-18 11:00:18,16:40:41,20:40:41,Cook,4,Scheduled
2665,0,2024-08-10 15:55:08,14:50:56,18:50:56,Cook,4,Completed
2666,6,2024-11-28 15:01:09,14:57:40,19:57:40,Cook,5,Scheduled
2667,12,2024-06-20 18:33:11,16:59:04,20:59:04,Server,4,Scheduled
2668,9,2024-05-23 18:10:12,15:38:51,20:38:51,Server,5,Scheduled
2669,13,2024-06-29 18:48:47,14:35:19,20:35:19,Server,6,Scheduled
2670,6,2024-05-04 18:19:12,11:21:22,15:21:22,Cook,4,Completed
2671,4,2024-10-24 17:59:19,16:27:59,20:27:59,Cook,4,Completed
2672,5,2024-04-19 10:40:33,11:36:44,15:36:44,Server,4,Completed
2673,0,2024-07-23 13:35:12,13:10:09,18:10:09,Manager,5,Scheduled
2674,9,2024-09-15 12:06:25,15:45:46,20:45:46,Manager,5,Scheduled
2675,9,2024-03-16 19:45:26,16:37:18,20:37:18,Manager,4,Scheduled
2676,8,2024-07-09 17:32:22,12:10:19,18:10:19,Cook,6,Scheduled
2677,10,2024-11-26 20:36:11,12:07:33,18:07:33,Cook,6,Scheduled
2678,7,2024-07-14 16:42:22,12:39:52,18:39:52,Server,6,Scheduled
2679,6,2024-04-01 11:35:51,16:44:25,20:44:25,Cook,4,Scheduled
2680,1,2024-10-05 19:21:49,13:13:17,20:13:17,Server,7,Completed
2681,0,2024-10-24 14:06:59,16:10:19,20:10:19,Server,4,Scheduled
2682,9,2024-06-24 16:10:04,14:40:23,20:40:23,Server,6,Completed
2683,6,2024-07-24 20:45:52,14:01:09,20:01:09,Server,6,Scheduled
2684,10,2024-05-04 14:20:56,16:35:01,20:35:01,Cook,4,Scheduled
2685,0,2024-03-19 11:56:24,11:12:25,17:12:25,Manager,6,Scheduled
2686,10,2024-07-29 15:37:40,13:28:51,20:28:51,Manager,7,Completed
2687,2,2024-05-02 16:36:50,15:11:03,20:11:03,Server,5,Scheduled
2688,9,2024-11-27 15:22:47,12:09:49,18:09:49,Cook,6,Completed
2689,6,2024-04-18 13:17:53,11:59:21,19:59:21,Manager,8,Completed
2690,13,2024-03-09 10:03:06,11:03:33,17:03:33,Cook,6,Completed
2691,12,2024-07-17 20:54:00,15:20:02,20:20:02,Server,5,Scheduled
2692,12,2024-08-25 18:03:44,11:48:26,15:48:26,Cook,4,Scheduled
2693,3,2024-05-05 12:13:50,14:47:05,20:47:05,Manager,6,Completed
2694,2,2024-08-27 15:05:54,12:28:27,19:28:27,Manager,7,Completed
2695,2,2024-06-04 12:37:57,12:54:11,17:54:11,Server,5,Scheduled
2696,13,2024-06-19 13:37:20,15:17:50,19:17:50,Manager,4,Scheduled
2697,11,2024-09-16 10:12:22,15:17:16,20:17:16,Cook,5,Scheduled
2698,13,2024-11-20 14:47:01,12:40:18,18:40:18,Cook,6,Scheduled
2699,5,2024-11-01 13:08:45,15:54:36,20:54:36,Server,5,Completed
2700,7,2024-04-04 15:01:18,10:55:27,16:55:27,Server,6,Scheduled
2701,14,2024-07-07 12:35:44,10:24:47,16:24:47,Manager,6,Completed
2702,1,2024-10-22 15:10:36,13:02:51,20:02:51,Cook,7,Scheduled
2703,10,2024-09-09 10:22:51,10:14:12,18:14:12,Cook,8,Scheduled
2704,3,2024-09-27 19:02:36,11:32:19,19:32:19,Cook,8,Completed
2705,4,2024-09-25 13:55:55,12:48:23,20:48:23,Server,8,Scheduled
2706,6,2024-11-05 15:33:51,16:19:19,20:19:19,Server,4,Scheduled
2707,3,2024-11-05 20:45:19,10:29:51,17:29:51,Server,7,Scheduled
2708,13,2024-08-09 11:58:25,12:36:16,17:36:16,Manager,5,Completed
2709,14,2024-07-08 10:43:52,10:19:28,14:19:28,Manager,4,Completed
2710,3,2024-07-22 16:08:03,11:39:06,16:39:06,Manager,5,Scheduled
2711,7,2024-03-12 20:32:33,15:16:29,20:16:29,Cook,5,Completed
2712,4,2024-03-12 14:01:58,10:19:24,16:19:24,Manager,6,Scheduled
2713,0,2024-06-09 14:56:37,14:09:25,20:09:25,Cook,6,Scheduled
2714,2,2024-04-08 18:37:39,10:13:43,16:13:43,Manager,6,Scheduled
2715,5,2024-08-16 11:07:20,11:50:00,18:50:00,Server,7,Completed
2716,12,2024-06-27 20:58:43,12:12:51,20:12:51,Server,8,Scheduled
2717,3,2024-03-19 17:41:34,16:02:42,20:02:42,Server,4,Scheduled
2718,8,2024-11-16 17:18:03,16:33:59,20:33:59,Server,4,Scheduled
2719,7,2024-11-04 13:11:44,15:07:41,19:07:41,Manager,4,Completed
2720,8,2024-08-23 15:56:15,13:44:11,20:44:11,Cook,7,Scheduled
2721,9,2024-08-26 15:32:00,12:32:51,18:32:51,Manager,6,Scheduled
2722,3,2024-11-13 19:12:58,15:39:11,20:39:11,Cook,5,Scheduled
2723,9,2024-05-11 13:32:38,13:42:21,19:42:21,Manager,6,Scheduled
2724,3,2024-05-12 20:52:59,12:44:05,19:44:05,Cook,7,Scheduled
2725,5,2024-11-25 11:24:31,11:49:34,19:49:34,Server,8,Completed
2726,10,2024-05-02 13:55:22,14:18:51,20:18:51,Manager,6,Completed
2727,1,2024-03-14 11:05:09,10:16:18,17:16:18,Cook,7,Scheduled
2728,13,2024-11-25 19:55:43,13:44:08,19:44:08,Server,6,Scheduled
2729,3,2024-05-02 13:29:44,16:41:48,20:41:48,Server,4,Scheduled
2730,9,2024-04-22 12:46:24,11:38:14,17:38:14,Cook,6,Scheduled
2731,11,2024-04-28 17:59:34,15:48:23,20:48:23,Server,5,Scheduled
2732,2,2024-04-10 13:37:34,13:26:40,18:26:40,Manager,5,Scheduled
2733,11,2024-11-23 13:43:05,14:05:08,20:05:08,Cook,6,Scheduled
2734,13,2024-10-17 15:18:10,14:17:01,20:17:01,Server,6,Completed
2735,12,2024-04-01 13:39:08,16:04:56,20:04:56,Server,4,Scheduled
2736,3,2024-07-27 20:25:02,10:02:17,16:02:17,Manager,6,Scheduled
2737,8,2024-06-25 18:46:24,16:08:35,20:08:35,Manager,4,Completed
2738,11,2024-08-25 11:19:50,13:48:19,17:48:19,Manager,4,Scheduled
2739,13,2024-04-23 17:27:47,13:32:08,19:32:08,Manager,6,Completed
2740,11,2024-11-14 10:30:35,13:27:17,18:27:17,Server,5,Scheduled
2741,12,2024-09-26 11:43:33,16:59:30,20:59:30,Cook,4,Completed
2742,1,2024-03-23 18:06:30,13:15:10,20:15:10,Server,7,Completed
2743,4,2024-08-06 11:06:33,16:36:41,20:36:41,Manager,4,Completed
2744,5,2024-08-17 20:20:25,14:02:24,20:02:24,Cook,6,Completed
2745,9,2024-08-03 14:42:32,14:35:22,19:35:22,Cook,5,Completed
2746,11,2024-10-26 18:49:55,10:00:52,14:00:52,Server,4,Scheduled
2747,1,2024-04-15 18:36:29,11:38:34,16:38:34,Cook,5,Completed
2748,11,2024-04-16 13:22:16,10:23:08,15:23:08,Manager,5,Scheduled
2749,5,2024-11-02 12:24:03,11:40:02,19:40:02,Cook,8,Completed
2750,12,2024-03-17 14:48:37,13:05:34,20:05:34,Server,7,Completed
2751,0,2024-11-04 17:11:53,13:00:27,19:00:27,Cook,6,Completed
2752,14,2024-07-03 15:23:53,10:39:24,18:39:24,Manager,8,Scheduled
2753,5,2024-05-08 16:43:24,11:01:02,16:01:02,Cook,5,Scheduled
2754,9,2024-08-24 13:19:07,10:28:16,18:28:16,Manager,8,Completed
2755,8,2024-06-30 10:45:15,16:18:07,20:18:07,Server,4,Completed
2756,1,2024-10-31 20:18:07,14:58:21,19:58:21,Cook,5,Completed
2757,13,2024-11-16 15:18:19,11:09:36,15:09:36,Server,4,Scheduled
2758,13,2024-05-17 14:34:50,13:57:10,18:57:10,Server,5,Completed
2759,4,2024-03-14 14:51:06,10:34:08,16:34:08,Server,6,Completed
2760,13,2024-08-14 14:17:27,14:12:44,20:12:44,Manager,6,Scheduled
2761,6,2024-09-12 10:19:30,15:26:04,20:26:04,Manager,5,Scheduled
2762,2,2024-07-19 17:27:04,14:56:13,19:56:13,Server,5,Completed
2763,7,2024-07-06 20:24:55,13:55:09,17:55:09,Manager,4,Scheduled
2764,8,2024-10-14 12:02:58,13:16:24,18:16:24,Manager,5,Scheduled
2765,12,2024-06-14 18:18:57,14:09:32,20:09:32,Server,6,Completed
2766,13,2024-09-12 17:21:33,16:54:34,20:54:34,Manager,4,Completed
2767,9,2024-09-28 13:49:32,11:05:12,18:05:12,Server,7,Scheduled
2768,13,2024-06-02 15:24:18,11:27:01,16:27:01,Cook,5,Scheduled
2769,7,2024-06-15 13:29:41,12:40:06,18:40:06,Cook,6,Completed
2770,8,2024-03-15 15:23:38,15:29:30,20:29:30,Cook,5,Completed
2771,8,2024-10-28 17:34:06,13:56:32,20:56:32,Server,7,Scheduled
2772,0,2024-10-06 17:07:04,11:19:07,18:19:07,Server,7,Completed
2773,2,2024-10-26 20:55:07,13:35:22,20:35:22,Manager,7,Scheduled
2774,10,2024-11-18 14:43:22,14:03:47,18:03:47,Cook,4,Scheduled
2775,12,2024-05-31 12:47:50,15:38:52,20:38:52,Server,5,Completed
2776,11,2024-05-25 12:29:40,12:07:42,17:07:42,Server,5,Completed
2777,4,2024-11-22 12:37:34,15:00:48,20:00:48,Cook,5,Scheduled
2778,4,2024-07-09 13:11:58,11:45:06,19:45:06,Manager,8,Scheduled
2779,11,2024-08-10 17:22:03,10:13:59,18:13:59,Manager,8,Completed
2780,14,2024-11-04 19:08:13,10:45:46,18:45:46,Manager,8,Scheduled
2781,0,2024-03-12 16:42:02,13:58:19,17:58:19,Server,4,Scheduled
2782,10,2024-09-18 17:48:14,13:19:55,18:19:55,Manager,5,Scheduled
2783,7,2024-10-20 19:42:34,10:40:02,18:40:02,Server,8,Completed
2784,10,2024-06-08 13:17:29,14:27:29,19:27:29,Server,5,Completed
2785,1,2024-05-02 17:37:29,11:01:40,18:01:40,Server,7,Completed
2786,7,2024-09-07 11:32:45,10:53:03,14:53:03,Cook,4,Completed
2787,8,2024-05-14 17:09:53,11:05:43,19:05:43,Cook,8,Completed
2788,4,2024-08-11 17:27:39,11:26:08,17:26:08,Cook,6,Scheduled
2789,0,2024-08-30 17:46:33,10:43:23,15:43:23,Server,5,Scheduled
2790,7,2024-07-28 17:07:06,15:55:12,20:55:12,Cook,5,Scheduled
2791,5,2024-08-16 14:32:24,12:57:48,18:57:48,Manager,6,Scheduled
2792,2,2024-06-20 15:23:09,13:21:02,18:21:02,Cook,5,Completed
2793,14,2024-06-21 20:50:56,15:11:53,19:11:53,Server,4,Scheduled
2794,13,2024-05-18 18:43:39,12:13:02,17:13:02,Server,5,Scheduled
2795,7,2024-03-17 11:51:39,13:20:32,18:20:32,Cook,5,Completed
2796,6,2024-08-04 15:02:05,15:13:51,19:13:51,Server,4,Scheduled
2797,8,2024-05-21 17:07:12,14:59:58,20:59:58,Server,6,Completed
2798,9,2024-11-08 17:40:37,16:17:58,20:17:58,Server,4,Completed
2799,2,2024-11-23 18:54:04,15:31:29,20:31:29,Manager,5,Completed
2800,0,2024-05-13 13:57:29,13:23:01,18:23:01,Server,5,Scheduled
2801,9,2024-08-21 14:44:58,14:33:20,18:33:20,Manager,4,Completed
2802,6,2024-11-16 15:00:09,11:26:14,17:26:14,Manager,6,Scheduled
2803,13,2024-06-02 12:23:45,15:21:20,20:21:20,Cook,5,Scheduled
2804,9,2024-05-11 12:54:55,16:11:47,20:11:47,Server,4,Completed
2805,6,2024-03-09 13:17:54,10:49:21,16:49:21,Server,6,Scheduled
2806,13,2024-07-31 16:43:21,14:56:27,20:56:27,Cook,6,Scheduled
2807,5,2024-09-06 15:31:19,11:58:55,17:58:55,Manager,6,Scheduled
2808,0,2024-05-03 11:33:30,10:25:44,15:25:44,Cook,5,Scheduled
2809,6,2024-07-15 15:16:33,12:32:03,18:32:03,Server,6,Scheduled
2810,10,2024-09-17 17:21:12,12:34:07,19:34:07,Server,7,Completed
2811,11,2024-10-25 14:38:34,12:35:38,16:35:38,Server,4,Scheduled
2812,13,2024-08-31 10:23:12,11:50:04,16:50:04,Server,5,Scheduled
2813,0,2024-05-10 10:39:55,15:54:20,20:54:20,Server,5,Scheduled
2814,13,2024-07-21 16:24:49,14:36:27,20:36:27,Manager,6,Scheduled
2815,9,2024-07-02 12:03:46,13:18:41,17:18:41,Cook,4,Scheduled
2816,8,2024-12-06 10:07:32,14:54:13,20:54:13,Manager,6,Completed
2817,14,2024-08-09 16:01:37,10:17:26,14:17:26,Server,4,Completed
2818,3,2024-04-23 11:55:21,11:41:01,17:41:01,Server,6,Completed
2819,12,2024-05-14 16:55:42,10:22:50,18:22:50,Server,8,Scheduled
2820,12,2024-09-15 16:57:11,13:38:35,18:38:35,Server,5,Scheduled
2821,0,2024-09-01 15:47:36,15:21:10,20:21:10,Manager,5,Completed
2822,14,2024-08-06 18:56:57,12:56:50,19:56:50,Manager,7,Completed
2823,10,2024-06-25 16:19:59,11:21:42,17:21:42,Server,6,Completed
2824,14,2024-03-20 13:11:19,14:53:17,20:53:17,Manager,6,Scheduled
2825,10,2024-08-16 15:22:23,15:38:27,20:38:27,Server,5,Completed
2826,12,2024-10-26 11:35:14,14:27:01,20:27:01,Cook,6,Completed
2827,9,2024-09-19 12:51:53,16:55:07,20:55:07,Cook,4,Completed
2828,2,2024-08-02 14:05:39,11:29:00,17:29:00,Cook,6,Completed
2829,9,2024-10-13 16:26:43,14:49:27,19:49:27,Cook,5,Scheduled
2830,2,2024-11-21 14:15:16,13:09:00,19:09:00,Server,6,Scheduled
2831,2,2024-07-28 20:45:56,16:36:16,20:36:16,Manager,4,Scheduled
2832,11,2024-04-22 13:06:19,15:04:23,20:04:23,Server,5,Completed
2833,9,2024-08-13 17:35:51,10:18:41,16:18:41,Manager,6,Completed
2834,7,2024-09-22 10:08:42,11:38:10,15:38:10,Server,4,Completed
2835,11,2024-10-30 11:18:56,13:28:16,18:28:16,Server,5,Completed
